Date,AAPL,AMZN,GOOGL,META,MSFT
2021-10-14,140.6010284423828,164.9929962158203,140.1841583251953,326.5171203613281,292.4007568359375
2021-10-15,141.6572723388672,170.4510040283203,140.39964294433594,322.77020263671875,293.8108825683594
2021-10-18,143.32969665527344,172.33700561523438,141.8000030517578,333.2853698730469,296.7856140136719
2021-10-19,145.4911346435547,172.20750427246094,142.25584411621094,337.9068603515625,297.6934509277344
2021-10-20,145.98016357421875,170.7530059814453,140.79791259765625,338.6920471191406,296.9014892578125
2021-10-21,146.19534301757812,171.75050354003906,140.9141082763672,339.78533935546875,300.136962890625
2021-10-22,145.42269897460938,166.77749633789062,136.6241912841797,322.62115478515625,298.5916748046875
2021-10-25,145.373779296875,166.01849365234375,136.50550842285156,326.6761169433594,297.5968933105469
2021-10-26,146.03884887695312,168.80349731445312,138.354248046875,313.8750305175781,299.5091857910156
2021-10-27,145.57919311523438,169.62449645996094,145.2159423828125,310.3070373535156,312.12274169921875
2021-10-28,149.21742248535156,172.32850646972656,144.84994506835938,314.9783020019531,313.2624206542969
2021-10-29,146.50833129882812,168.6215057373047,147.0319061279297,321.5875244140625,320.2839050292969
2021-11-01,145.68678283691406,165.90550231933594,142.51406860351562,327.958251953125,318.1108093261719
2021-11-02,146.72349548339844,165.6374969482422,144.43630981445312,326.0698547363281,321.7422790527344
2021-11-03,148.1611785888672,169.1999969482422,145.59385681152344,329.5881652832031,322.5825500488281
2021-11-04,147.64280700683594,173.85000610351562,147.25189208984375,333.792236328125,324.9390869140625
2021-11-05,148.17172241210938,175.94949340820312,147.83238220214844,339.0399169921875,324.5721130371094
2021-11-08,147.3489532470703,174.44900512695312,148.01016235351562,336.5453186035156,325.47027587890625
2021-11-09,147.7113800048828,178.81149291992188,147.8984375,333.315185546875,324.4658508300781
2021-11-10,144.8807373046875,174.1024932861328,144.89414978027344,325.63262939453125,319.4919128417969
2021-11-11,144.83175659179688,173.625,144.7680206298828,325.7319030761719,321.0661926269531
2021-11-12,146.9082489013672,176.25750732421875,147.65957641601562,338.8013916015625,325.2095031738281
2021-11-15,146.91799926757812,177.28399658203125,147.43511962890625,345.4305114746094,324.5817565917969
2021-11-16,147.8974609375,177.03500366210938,146.8630828857422,340.858642578125,327.9042053222656
2021-11-17,150.33631896972656,177.4499969482422,147.0328826904297,338.6820983886719,328.1267395019531
2021-11-18,154.62632751464844,184.80299377441406,148.81214904785156,336.6148681640625,330.20703125
2021-11-19,157.25123596191406,183.82850646972656,147.9063720703125,343.184326171875,331.9873352050781
2021-11-22,157.71157836914062,178.6284942626953,145.2998504638672,338.920654296875,328.8136901855469
2021-11-23,158.09359741210938,179.0019989013672,144.7834014892578,335.1837158203125,326.7333984375
2021-11-24,158.6126708984375,179.02049255371094,145.1190948486328,338.9703369140625,326.9559631347656
2021-11-26,153.5880584716797,175.22799682617188,141.20907592773438,331.07904052734375,318.99267578125
2021-11-29,156.94761657714844,178.07850646972656,144.53363037109375,335.9588928222656,325.7173767089844
2021-11-30,161.90365600585938,175.35350036621094,140.92552185058594,322.4720764160156,319.8732604980469
2021-12-01,161.38455200195312,172.18600463867188,140.08531188964844,308.69696044921875,319.3797302246094
2021-12-02,160.39529418945312,171.8679962158203,141.9866943359375,308.48828125,318.8088684082031
2021-12-03,158.51473999023438,169.489501953125,141.02879333496094,304.9599609375,312.53900146484375
2021-12-06,161.9232635498047,171.36849975585938,142.1743927001953,315.9224548339844,315.61590576171875
2021-12-07,167.66282653808594,176.1645050048828,146.26072692871094,320.8321228027344,324.0628967285156
2021-12-08,171.4827117919922,176.1580047607422,147.1714324951172,328.53466796875,324.11126708984375
2021-12-09,170.97337341308594,174.17100524902344,146.627197265625,327.7992248535156,322.3018493652344
2021-12-10,175.76292419433594,172.21200561523438,146.9877166748047,327.72967529296875,331.4358825683594
2021-12-13,172.12913513183594,169.5675048828125,144.82760620117188,332.4405822753906,328.3976745605469
2021-12-14,170.74810791015625,169.0915069580078,142.9212646484375,331.6952209472656,317.6961364746094
2021-12-15,175.6160125732422,173.31500244140625,145.43789672851562,339.566650390625,323.8015441894531
2021-12-16,168.7206268310547,168.87100219726562,143.45556640625,332.84808349609375,314.36767578125
2021-12-17,167.62368774414062,170.0175018310547,140.75421142578125,331.7449035644531,313.3033447265625
2021-12-20,166.26223754882812,167.07899475097656,140.63699340820312,323.4560241699219,309.5393981933594
2021-12-21,169.4356689453125,170.41700744628906,142.48973083496094,332.15240478515625,316.6802062988281
